amount,is_mal_ip,is_mal_device,odd_time,txn_count_24h,label,user_age_days,failed_attempts,location_change,avg_txn_amount,is_international
1627.777829510356,0,0,0,2,0,335,1,0,910.43,0
1151.2373081271885,0,0,0,2,0,56,0,0,568.96,1
1063.7949916981563,0,0,0,4,0,159,0,0,3025.12,0
1201.5230100767071,0,0,0,2,0,261,1,0,2826.33,0
1360.645735378694,1,0,0,5,0,240,0,1,1308.13,0
284.1588763969869,0,0,1,4,0,125,1,0,1739.24,0
869.229278742354,0,0,0,0,0,119,0,0,1675.74,0
1568.4219485462168,0,1,0,3,0,359,0,0,2642.01,0
1365.4401161072285,0,0,0,1,0,254,1,0,2059.01,0
1824.8094526483333,0,0,0,5,0,312,0,0,2609.42,0
416.0058672198662,0,0,0,4,0,42,0,0,2878.06,1
8985.032247614667,0,1,1,8,1,4,4,1,3744.08,0
1614.7374209658742,0,0,0,4,0,42,1,0,1183.27,0
1025.280336391522,0,0,0,1,0,61,1,0,1822.7,0
831.3100482510207,0,0,0,0,0,252,0,1,2532.36,0
1102.1507344265492,0,0,1,2,0,247,0,0,1926.24,1
751.1703073624731,1,0,0,0,0,168,0,0,2834.15,0
7534.74865856756,1,1,1,12,1,42,3,0,3081.56,0
1361.2523301449523,0,0,0,2,0,110,1,0,1395.05,1
567.3707954573924,0,1,0,2,0,261,1,0,1706.31,0
490.81713353348414,0,0,0,3,0,108,1,0,2164.19,0
1851.75396596738,0,0,0,0,0,318,0,0,704.36,0
1477.7563231711242,0,0,0,1,0,362,0,0,1679.73,0
1059.4498535570226,0,0,1,0,0,189,1,0,916.33,0
3853.620110229236,1,1,1,8,1,29,5,0,3955.1,1
6290.948782529844,1,1,0,6,1,42,5,0,5598.55,1
971.6511924883768,0,0,0,3,0,55,1,0,828.24,0
605.1666704548194,0,0,0,1,0,39,0,0,2093.27,0
1175.0599229359411,0,0,0,4,0,346,1,0,2118.51,0
1014.7459507049856,0,0,0,6,0,104,0,0,2354.0,1
2338.543249026652,0,0,0,1,0,62,0,0,2173.39,0
956.385717943224,0,0,0,2,0,228,0,0,961.57,0
1330.1609193856104,0,0,0,2,0,360,0,0,1208.3,1
1547.5826241650702,0,0,0,1,0,62,0,0,937.22,0
1045.75860577209,0,0,0,4,0,227,1,0,2897.96,0
553.6873264238687,0,0,0,2,0,44,1,0,1772.17,0
1543.1767775072665,0,0,0,2,0,107,0,0,2962.9,0
1334.2961394316285,0,0,0,3,0,321,0,0,1546.82,0
458.50778400879096,0,0,1,4,0,105,1,0,1969.03,0
7190.37453014767,1,1,0,10,1,31,2,1,6591.65,0
5987.998825404979,1,1,0,9,1,29,3,1,4152.93,1
1503.4252966078354,0,0,1,2,0,130,1,0,1087.41,0
1198.0979331646004,0,0,0,3,0,104,1,0,1233.39,1
6172.292279673515,1,1,0,8,1,54,4,1,5582.6,1
832.7042116009754,0,0,0,3,0,329,0,0,2422.79,0
5999.56074130748,1,0,1,9,1,24,3,1,5748.03,0
4250.401597251903,1,1,1,9,1,12,3,1,5617.66,0
1710.812382199974,0,0,0,1,0,59,1,0,1081.21,0
1823.0425962488143,0,0,0,4,0,97,1,0,1536.11,0
2124.4780474726726,0,0,0,1,0,129,0,0,1853.78,0
1370.8301159763132,0,0,0,3,0,357,1,0,1808.14,0
726.0536413655068,0,1,0,3,0,188,1,0,2977.57,0
646.7370456291649,0,1,0,0,0,224,1,0,2467.76,0
6134.963413090172,1,1,1,10,1,50,3,1,7386.0,1
1626.6744886700733,0,0,0,1,0,352,0,0,1323.37,0
5862.64563729354,1,1,1,2,1,17,3,1,6683.53,0
3724.626300843524,1,1,0,5,1,25,4,0,3792.99,1
613.0633368469856,0,0,0,3,0,140,1,0,2498.95,0
961.7230992832376,0,0,0,2,0,344,1,0,1324.91,0
6337.336862023121,0,1,0,5,1,54,2,1,3546.18,1
2049.717991504355,0,0,0,1,0,85,1,0,1765.01,0
1676.2390784764027,0,0,0,2,0,120,1,0,1225.17,0
1048.1869635509995,0,0,0,2,0,317,0,0,1239.14,0
5562.381204047528,1,1,1,10,1,49,2,1,3574.11,0
7941.449756903259,0,1,1,6,1,50,4,0,8151.29,1
1253.6039810200668,0,0,0,2,0,153,0,0,555.39,0
924.7064664996468,0,0,1,3,0,217,0,0,1987.72,1
941.3557749498138,0,0,1,2,0,144,0,0,2046.32,0
7360.258588763821,1,1,1,5,1,20,3,1,3883.29,0
1383.6436567006704,0,0,0,1,0,46,0,0,2241.1,0
162.67998122681593,0,0,0,1,0,36,1,0,2758.28,1
8935.992445115766,1,1,1,3,1,49,5,0,8968.26,1
738.9055472841862,0,0,0,1,0,163,1,0,1385.63,1
978.3682675910486,0,0,0,1,0,358,1,0,2393.7,0
1652.0087773806572,0,0,0,0,0,85,0,0,2578.31,1
1186.307839798128,0,0,0,0,0,227,0,0,1198.67,1
1745.6550602971345,0,0,0,2,0,239,1,0,1943.7,0
5875.272316441598,1,1,1,8,1,25,3,0,3375.69,1
1625.562049190119,0,0,0,2,0,124,1,1,2684.12,0
1004.0616173065667,0,1,0,0,0,335,0,0,2354.46,0
846.5537160063255,0,0,0,3,0,173,1,0,1072.65,0
1924.4100541688576,0,0,0,1,0,116,0,0,2075.43,1
4044.241493120348,1,1,1,8,1,22,3,1,4131.74,1
1127.9562221391925,0,0,0,5,0,28,1,0,1069.21,1
1090.5668741321872,0,0,0,0,0,286,1,0,2698.13,1
2402.4187711269865,0,0,0,2,0,196,0,0,923.28,0
1977.6008746868663,1,1,0,8,1,2,3,1,8760.36,1
1554.501878794256,0,0,0,2,0,181,1,1,2016.48,0
3320.073116171964,0,1,1,7,1,22,3,0,7448.59,1
1749.388425993595,1,0,0,1,0,151,1,0,959.23,0
1584.1036083158688,0,0,0,3,0,119,0,0,2000.45,0
497.2164904106789,1,0,0,2,0,181,0,0,583.93,0
1759.8438892766906,0,0,0,1,0,200,0,0,2581.68,0
1270.9899569370027,0,0,0,1,0,192,0,0,1145.51,0
798.8613653891905,0,0,0,3,0,294,0,0,2208.35,1
1801.942218584408,0,0,0,1,0,80,1,0,1991.64,0
750.9863868377709,0,0,0,3,0,257,1,0,646.59,0
1125.0296404604453,0,0,0,5,0,177,1,0,932.04,0
1082.1443775716657,0,0,1,3,0,74,0,1,1227.23,0
1791.746833444964,0,0,0,0,0,169,1,0,2761.54,0
7166.665960387993,1,1,1,9,1,3,2,1,6927.6,0
318.3816505482574,0,0,0,2,0,299,0,0,2771.55,1
1144.6673157213352,0,0,0,4,0,145,1,0,616.91,1
4534.783311729661,1,1,1,10,1,51,2,1,6586.93,1
1606.7586086848348,0,0,0,1,0,36,0,0,2830.28,0
8284.511623012186,0,1,1,7,1,31,5,1,5813.68,1
1336.118362663694,0,0,0,1,0,95,1,0,2380.84,0
1474.1598137772494,0,0,0,1,0,105,0,0,2717.58,0
414.8876400547717,0,0,0,3,0,111,0,0,2954.87,0
326.18174508586924,0,0,0,1,0,148,0,0,777.17,0
1296.794955683772,0,0,0,0,0,230,1,0,928.91,0
8186.286704624995,0,1,1,7,1,26,5,0,5539.14,0
1340.4959338675162,0,0,0,4,0,78,0,0,2569.8,0
1703.7219865975992,0,0,0,1,0,146,0,1,1480.67,0
6448.980761290502,1,1,0,4,1,44,5,1,3233.87,1
261.723646979063,0,0,0,1,0,173,0,0,2707.02,0
1728.3624556402092,0,0,0,1,0,320,0,0,2290.77,0
1093.2764241440764,0,0,0,2,0,251,0,0,590.73,0
6839.064766256004,1,1,1,9,1,39,2,0,6289.97,1
2852.080430081789,1,1,0,5,1,45,5,1,6995.97,0
1667.8391965737303,0,0,0,2,0,178,1,0,1623.16,0
1311.6194570645798,0,0,0,3,0,356,0,0,1123.18,0
943.0496866755784,0,0,0,1,0,271,1,0,491.11,0
1261.3351579973978,0,0,0,2,0,148,1,0,2627.87,0
1214.715295838776,0,0,0,3,0,344,0,0,2966.77,0
1101.8596743060316,0,0,0,1,0,125,1,1,2877.74,0
2237.630436312633,0,0,0,1,0,81,0,0,1171.58,0
1735.1825801149648,0,0,0,2,0,215,0,0,2519.71,0
1014.2795670021044,0,0,0,1,0,39,0,1,2237.79,0
1414.1535486038242,0,0,0,3,0,182,1,0,2464.41,0
500.3858703876844,0,0,0,3,0,205,0,0,2705.42,0
1057.807675196745,0,0,0,3,0,321,1,0,2957.66,0
2026.6548185892648,0,0,0,4,0,203,0,0,884.26,0
1339.174317322335,0,0,0,2,0,83,0,0,2485.8,0
5902.622252234674,1,0,1,8,1,59,2,1,8166.78,1
1383.4070216427212,0,0,0,3,0,211,0,1,1256.75,0
748.5955365186,0,0,0,2,0,153,1,0,1571.89,0
1180.4279865158292,1,0,0,3,0,253,0,0,957.85,0
1877.786467855174,0,0,0,2,0,226,0,0,2863.28,1
944.1182210288482,0,0,0,3,0,361,0,0,2692.42,0
1155.7278927084938,0,0,0,2,0,249,0,0,2087.48,0
450.4093990211509,0,0,0,1,0,71,0,0,1725.89,0
1171.302317462982,0,0,0,2,0,48,0,0,1152.32,0
3566.788728677235,1,1,1,5,1,19,3,1,8738.56,1
738.9173379111874,0,0,0,1,0,216,0,0,565.71,0
1148.3726199254763,0,0,0,0,0,278,1,0,1621.44,0
1816.8621391680963,0,0,1,2,0,262,1,0,2742.02,0
669.6974668016995,0,0,0,2,0,322,1,0,1984.35,0
1367.1635272767517,0,0,0,4,0,164,0,0,2093.22,0
1714.5902180639837,0,0,0,3,0,349,1,0,655.68,0
5477.672859167166,1,1,1,5,1,46,2,1,4902.11,1
2135.4825876858918,0,0,0,2,0,115,0,1,2130.8,0
3619.3017700344526,1,1,1,7,1,6,4,0,6938.36,0
1643.827712936918,0,0,0,2,0,149,0,1,1253.71,1
1687.9116686442817,0,0,0,1,0,112,1,0,1331.08,0
1723.4558972440695,0,0,0,4,0,81,1,0,1781.18,0
1240.9370696931612,0,0,0,3,0,242,1,0,1399.71,0
1296.7031835948585,0,0,0,5,0,204,1,0,1634.68,0
1480.4597239706193,0,0,0,1,0,284,1,1,1953.83,0
1322.478546586002,0,0,0,4,0,271,0,0,763.88,0
1146.51426507076,0,0,0,3,0,254,1,0,961.54,0
1626.2343217164753,0,0,0,3,0,138,0,0,2587.58,0
1923.281645625684,0,1,0,1,0,218,1,0,1638.46,1
212.0183500541901,0,0,0,3,0,347,0,1,1453.88,0
937.9558010327036,0,0,1,3,0,334,1,0,1598.08,0
218.35542608051287,0,0,0,0,0,62,1,0,1001.13,0
1696.8911072652195,0,0,0,2,0,232,1,0,1171.62,0
3817.701745301775,1,1,0,9,1,30,5,0,4579.89,0
1087.096625461979,0,0,0,1,0,301,1,0,1484.88,0
1526.16516908834,0,0,0,0,0,203,0,0,1741.27,0
5761.306546430593,0,1,1,11,1,21,5,0,4751.46,0
1499.5516659317973,1,0,0,6,0,170,1,0,955.16,0
4951.839386622248,1,1,0,4,1,33,3,1,4889.91,1
369.5195332420043,0,0,0,2,0,80,1,0,1511.03,0
1616.5788833147174,0,0,0,1,0,311,1,0,2719.59,0
504.88903742326863,0,1,0,5,0,317,1,0,572.47,0
1295.562116918196,0,0,0,3,0,165,1,0,2996.32,0
657.0874355574073,0,0,0,4,0,173,1,0,2934.61,0
979.075536379588,0,0,0,2,0,344,0,1,1811.1,0
5086.644412522048,1,1,1,8,1,3,2,1,3101.77,0
50.0,1,0,0,2,0,176,0,1,2919.5,1
533.4358226110967,1,0,0,1,0,226,1,0,1218.09,0
756.3352705721144,0,0,0,1,0,158,1,0,1314.01,0
750.7660091044813,0,0,0,1,0,313,0,0,779.44,0
5901.709996683437,1,1,1,7,1,54,5,1,7077.39,1
5220.796297831847,1,0,0,12,1,1,3,1,4148.6,1
50.0,0,0,1,1,0,299,0,0,2795.24,1
7467.423941921695,1,1,1,6,1,27,3,1,6101.24,0
6667.708227900713,1,1,1,9,1,63,4,1,7035.45,1
1046.2142914421004,0,0,0,1,0,302,0,0,985.0,0
4391.683881069061,1,1,1,13,1,52,2,1,6668.38,1
1077.9858239144328,0,0,0,2,0,332,1,1,2217.13,0
1019.1859453137272,0,0,0,0,0,223,1,0,1508.45,0
1003.3305938363196,0,0,0,2,0,354,1,0,2701.38,0
1737.610770590958,0,0,0,2,0,89,0,0,1678.58,0
6794.200661164828,1,1,1,10,1,50,3,1,3670.86,0
1566.2460513899011,0,0,0,1,0,228,1,0,2887.43,0
6082.785712618193,1,1,1,9,1,31,5,1,3327.47,1
814.5905986356553,0,0,0,1,0,138,1,0,922.23,0
1221.520435425194,0,0,0,0,0,147,0,0,1424.28,0
1144.2455864285282,0,0,0,1,0,117,0,0,2070.67,1
951.7341322590156,0,0,0,3,0,166,0,0,1716.55,0
2305.261500795676,0,0,0,1,0,329,1,1,1998.06,0
2205.102269383174,0,0,0,2,0,88,1,0,2056.12,0
776.5745169373176,0,0,0,2,0,74,1,0,893.66,0
1207.7895237907337,0,0,1,2,0,103,0,0,1303.77,0
10207.399086861373,1,1,1,7,1,56,4,1,5453.75,1
1611.0300799972451,0,0,0,3,0,129,0,0,2149.05,0
1027.417647275102,0,0,0,3,0,114,1,0,621.37,0
1520.239897600412,0,0,0,3,0,33,0,0,1262.61,0
1531.7728092492175,0,0,0,4,0,115,1,0,2881.89,0
1446.7801021671455,0,0,0,1,0,69,1,0,2574.97,0
1084.7376874098743,0,0,0,1,0,187,0,0,2197.36,0
1675.2119190930252,0,0,0,1,0,358,1,0,645.3,0
1839.7324658288755,0,0,0,3,0,123,0,0,1937.35,0
787.6939951174891,0,0,0,1,0,328,1,1,595.4,0
1388.5501969510933,0,0,0,2,0,158,1,1,2162.47,0
8675.455195496856,0,1,0,10,1,50,3,1,4495.61,1
1865.216172189408,0,0,0,1,0,314,0,0,1836.81,0
1274.6817411355944,0,0,0,2,0,283,1,0,446.23,0
11179.392697161857,1,1,1,3,1,8,5,1,6226.78,1
1047.022784234204,0,0,0,3,0,180,1,0,2645.52,0
5755.014974762968,1,1,1,9,1,3,5,1,8750.61,0
1160.8846704707412,0,0,0,2,0,178,0,1,2258.38,0
1382.6971209625704,0,0,0,2,0,119,1,0,793.07,0
1357.2222954374265,0,0,0,1,0,356,1,0,2234.38,0
1349.398890160881,0,0,0,2,0,311,0,0,2077.78,0
968.8623556474788,0,0,0,0,0,108,0,1,1384.92,0
1074.9767427005236,0,0,0,3,0,157,1,0,2212.61,0
2040.746228709008,0,0,0,3,0,314,0,0,2111.44,0
1135.7312442805346,0,0,0,1,0,311,0,0,1944.39,0
5227.878194902594,1,1,0,14,1,13,3,1,6555.94,1
1886.957192605725,0,0,0,1,0,318,0,0,1180.73,0
7677.301851872506,1,1,1,7,1,1,3,0,8077.79,1
1461.980256038367,0,0,0,1,0,53,1,0,1602.04,0
50.0,0,0,0,4,0,338,0,0,604.07,0
1559.878971074091,0,0,0,3,0,236,0,0,2740.28,0
1412.082973200958,0,0,0,1,0,313,1,0,1022.4,0
1714.7287407991785,0,0,0,3,0,231,1,0,1527.74,0
4287.593381870613,1,1,1,11,1,1,2,1,5370.7,0
1318.0712049395506,0,0,0,1,0,59,1,0,2950.28,0
2014.307772785646,1,0,1,3,0,227,0,0,1535.8,0
610.4801044200988,0,0,0,2,0,262,0,0,2193.16,0
1126.4989991857558,1,0,1,1,0,350,0,0,1932.7,0
8737.268250567351,1,1,1,4,1,19,3,1,6437.31,1
2970.06239307105,0,1,1,6,1,4,2,1,7433.11,0
1007.7222278850874,0,0,0,3,0,326,1,0,1524.36,0
1090.449735595568,0,0,0,1,0,61,0,0,2904.11,0
1155.9543779854637,0,0,0,2,0,197,1,0,2565.78,1
1197.9635814392825,0,0,0,2,0,214,0,0,2667.27,0
5916.790777358648,1,1,1,10,1,35,4,1,3986.53,0
561.847791730832,0,0,0,1,0,321,1,0,1335.45,0
1082.3630450137805,0,0,0,4,0,66,1,1,1810.44,0
1407.9133147276716,0,0,0,3,0,309,0,0,2013.74,0
1395.5639384663632,0,0,0,3,0,164,1,0,2287.23,0
1295.2119449625288,0,0,0,3,0,213,0,0,2574.48,0
648.8539250817884,0,0,0,5,0,232,1,0,2598.89,0
1449.547908068875,0,0,0,1,0,73,1,0,603.59,1
652.2403055772188,0,0,0,2,0,317,0,0,2539.34,1
1587.557560794543,0,0,0,2,0,57,1,0,1955.86,0
1471.516139644826,0,0,0,4,0,86,1,0,1787.03,0
6552.454516878417,1,1,0,7,1,25,2,1,7003.29,1
8438.058307710242,1,1,1,6,1,60,3,1,8324.53,1
799.8322969173481,0,0,0,3,0,137,0,0,1836.56,0
1328.085302847139,0,0,0,2,0,154,0,0,956.39,0
1759.316167077106,0,0,0,1,0,186,0,0,1573.29,1
5876.909347761775,1,0,0,4,1,29,4,0,3292.16,0
1366.6152674950108,0,0,0,2,0,338,1,0,2460.74,0
1238.0026957062057,0,0,0,0,0,119,0,0,1030.5,0
1247.6720997206542,0,0,0,4,0,47,0,0,2385.18,0
1390.8670844812546,0,0,0,4,0,314,0,0,1186.39,0
913.1991135515495,0,0,0,1,0,143,1,0,1368.33,0
6935.423199026861,1,1,1,10,1,9,5,1,5195.48,1
6129.446548258855,1,1,1,12,1,40,5,0,4942.47,1
1553.5161798053923,0,0,0,2,0,104,1,0,554.77,0
1523.8442690503462,0,0,0,5,0,85,1,0,2480.29,0
5359.382289511073,1,1,1,8,1,21,4,0,7698.11,0
510.3403859927364,1,0,0,3,0,73,1,0,1852.71,0
2349.366461387138,0,1,1,5,1,8,2,0,8553.75,0
1459.6732571205862,0,0,0,2,0,183,0,0,1153.0,1
8122.656705054423,1,1,1,9,1,24,4,1,8910.53,1
1366.3037551620987,0,0,0,3,0,236,0,0,972.1,0
474.4121549742206,0,0,0,2,0,327,1,1,2726.49,0
1761.1871093515797,0,0,0,2,0,195,0,0,1776.37,0
1415.0208235955347,0,0,0,1,0,227,1,0,877.02,0
1173.0475754971303,0,0,0,2,0,163,0,0,1075.06,0
1161.3894773884772,0,0,0,3,0,241,1,0,2951.45,0
3381.7944513246725,0,0,1,8,1,42,2,1,4254.48,0
1134.9284728161576,0,0,0,1,0,151,1,0,1741.48,0
964.4808471908386,0,0,0,1,0,264,0,0,1759.02,0
1057.452871478993,0,0,0,2,0,39,0,0,788.28,0
1999.2690560481703,0,0,0,2,0,301,0,0,2931.17,0
2612.1102131976013,0,0,0,1,0,62,1,0,781.32,1
5538.208455662895,1,1,1,8,1,17,3,1,4092.52,0
4310.240059450838,1,1,1,7,1,22,5,0,4594.21,1
9682.175767545485,1,1,1,11,1,37,4,1,3304.55,0
1032.107650354936,1,0,0,1,0,223,0,0,2688.06,0
1138.3279679769448,0,0,0,1,0,247,1,0,2337.85,0
353.52159290230725,0,0,1,0,0,238,0,0,1306.65,0
2193.5305558497207,1,0,0,0,0,93,1,0,1970.01,0
1959.9760029571496,0,0,0,3,0,356,1,0,969.76,0
9151.51992666875,1,1,0,8,1,38,5,1,7849.25,1
342.1458406809353,0,0,0,3,0,99,1,0,2190.31,0
2229.922500868701,0,0,0,3,0,313,1,0,1395.0,0
8714.517099862478,0,0,1,9,1,54,4,0,5179.97,0
2245.547136366238,0,0,0,0,0,51,1,0,1027.4,0
3496.2007422783854,1,1,1,12,1,21,5,1,4336.5,0
289.6198610989919,0,0,0,2,0,113,1,0,1609.15,1
3415.732698462178,1,1,1,8,1,45,2,0,3419.18,0
1133.4984180349682,0,0,1,2,0,159,0,0,2781.15,1
6179.38330157911,1,0,1,11,1,23,3,1,4765.23,0
993.2881146817792,0,0,0,1,0,159,1,0,1071.39,0
649.9228835141525,0,0,0,0,0,108,0,0,1421.34,0
460.4019908211167,0,0,0,2,0,113,0,0,1141.68,0
1308.3877818813146,0,0,0,0,0,278,1,0,1907.93,0
2359.2002176383494,1,0,0,7,1,31,4,1,4102.84,0
1430.0211619302331,0,0,0,1,0,202,1,1,548.67,0
1101.189766102017,0,0,0,5,0,58,1,0,929.65,0
1087.1118497567322,0,0,0,3,0,91,0,0,1094.76,0
834.184130545736,0,0,0,4,0,232,1,0,711.34,0
2244.187352390364,0,0,0,4,0,61,0,0,775.53,0
1577.1456649067873,0,0,0,2,0,67,0,0,1177.68,0
1497.5147329177823,0,0,0,1,0,157,1,0,1326.43,0
7225.932286858068,1,0,1,12,1,5,3,0,6589.19,1
813.670277364588,0,0,0,2,0,74,0,1,1129.21,0
782.3264733701213,0,0,0,1,0,116,1,0,2199.17,1
565.354447378448,0,0,0,2,0,219,0,0,620.74,0
754.7155947044928,0,0,0,2,0,137,0,0,2134.02,0
1938.7650405276308,0,0,0,4,0,302,0,0,2522.82,0
1451.5451843118733,0,0,0,2,0,350,0,0,2042.58,0
6864.595495724012,1,0,0,10,1,42,4,1,3453.09,0
969.6806145201062,0,0,0,2,0,347,1,1,1249.91,0
1119.8199594775847,0,0,0,2,0,71,1,0,2497.16,1
902.8945638091668,0,0,0,0,0,242,1,0,1613.92,0
9825.253401581973,0,1,0,4,1,1,5,1,5384.78,0
1252.9472265576171,0,0,1,2,0,84,1,0,2908.59,1
955.2802787408888,0,0,0,1,0,267,0,0,2061.26,0
404.929084659851,0,0,0,1,0,311,1,0,2455.23,1
1046.01923518048,0,0,0,0,0,135,0,0,545.3,0
1629.916780733729,0,0,0,1,0,194,0,0,1295.87,0
1145.488290018268,0,0,0,1,0,219,0,0,1638.19,1
1478.905153175931,0,0,0,0,0,36,1,0,1886.3,0
50.0,0,0,0,1,0,93,0,0,962.42,1
1666.295415936545,0,0,0,2,0,337,1,0,1792.6,0
914.1269790219692,1,0,0,3,0,249,0,0,2170.52,0
773.0884562478115,0,0,0,1,0,336,1,0,1461.53,0
1660.8250559622295,0,0,0,2,0,214,1,0,2165.55,0
1076.4113087397016,0,0,0,3,0,99,1,0,1442.8,0
213.955486678091,0,0,1,1,0,323,1,0,1672.05,0
996.2699463541992,0,0,0,4,0,311,1,0,904.42,0
1804.1831152965715,0,0,0,0,0,198,0,0,2115.14,0
1012.1831671172322,0,0,0,2,0,93,1,0,1107.82,1
9252.052025479552,1,0,1,9,1,33,2,1,4271.79,0
1783.8709627638896,0,0,0,1,0,192,0,0,1788.73,0
1504.1335831720946,0,0,1,2,0,275,1,0,1808.23,0
716.876840123373,0,0,0,2,0,366,1,0,2685.82,0
1482.754822815772,0,0,0,1,0,38,1,0,859.4,0
1663.9200640406186,0,0,0,1,0,180,1,0,1844.77,0
365.7079630612053,0,0,0,1,0,65,1,1,1513.59,0
6913.175326384947,1,1,1,3,1,59,2,1,5029.58,1
1212.6926389861358,0,0,1,1,0,110,1,0,2398.05,0
1409.1991104443418,0,0,0,0,0,60,0,0,2434.48,0
1304.4267712671658,0,0,0,0,0,222,1,0,1020.9,0
1946.344284479761,0,0,0,1,0,234,0,0,1056.55,0
1224.6541657601113,0,0,0,1,0,237,0,1,508.31,0
7952.637918526477,1,0,1,7,1,15,3,1,3427.63,1
6295.058318109685,1,1,1,8,1,32,5,0,8943.63,1
5108.0070102040445,1,0,1,12,1,53,2,0,7554.33,0
760.8683735882666,1,0,0,2,0,127,0,0,2012.72,0
1001.2211172541392,0,0,0,1,0,53,1,0,2492.94,0
1308.7164365898614,0,0,0,2,0,154,1,0,787.47,0
1482.394552953824,0,0,1,1,0,40,0,0,2772.66,0
513.2985555151254,0,0,0,4,0,135,1,0,684.27,0
4791.397451714995,0,1,0,9,1,38,5,0,7554.49,1
923.8884778595144,0,0,0,0,0,283,1,0,2660.93,0
1837.437520639361,0,0,0,3,0,319,0,0,1676.85,0
865.8274025765992,0,0,0,3,0,308,1,0,2930.14,0
2171.1227973781497,0,0,1,3,0,90,1,0,1702.9,0
4006.180696794127,1,1,0,10,1,8,2,1,5832.16,0
6191.894384464569,0,0,1,13,1,6,4,1,3397.81,0
1870.230525895174,0,0,0,7,0,344,1,0,2118.43,0
2043.7740276183968,0,0,0,2,0,164,0,1,2958.07,0
1353.9161862569424,0,0,0,4,0,131,0,0,1506.48,0
5984.975198736786,1,0,0,3,1,22,2,1,8800.33,1
1415.9612723369703,0,0,0,3,0,143,0,0,709.21,1
965.4121739476476,0,0,0,3,0,64,0,0,2606.52,0
7490.224909531824,1,0,1,7,1,37,3,1,4363.98,1
1253.584957629798,0,0,0,2,0,342,0,1,1917.02,0
1060.0948288114969,0,0,0,3,0,291,0,1,2494.49,0
2510.396545514988,0,0,0,5,0,214,0,0,2584.65,0
11730.533314584229,1,1,1,13,1,4,2,0,4296.33,0
1737.166502385122,0,0,0,1,0,366,1,1,2714.98,0
936.722433431649,0,0,0,2,0,31,0,0,1618.49,0
1659.1583030011566,0,0,0,3,0,164,1,0,2092.23,0
639.2349262874862,0,0,0,0,0,105,1,0,617.45,0
760.0928232489729,0,0,0,2,0,304,0,0,900.42,0
950.4305242648172,0,0,0,1,0,265,0,1,2544.26,0
2420.6108612359567,0,0,0,2,0,57,1,0,1314.53,0
7432.77425924017,1,1,1,10,1,31,4,1,6954.78,1
1419.7263452289951,0,0,0,2,0,48,1,0,2255.44,0
4373.883407140014,1,0,1,13,1,16,2,0,3872.05,0
1736.4648072536734,0,0,0,4,0,134,1,0,636.39,0
1622.38718789085,0,0,0,0,0,173,0,0,2409.42,0
1258.7943149436012,0,0,0,1,0,172,1,0,2100.59,0
904.3576055990528,0,0,0,4,0,317,1,0,2642.68,0
553.4292281206762,0,0,0,2,0,325,0,0,1934.48,0
1238.7402592594312,1,0,0,2,0,130,0,0,1522.34,0
1351.3177326195166,0,0,0,2,0,346,1,0,1505.73,0
7278.629446178631,1,1,0,8,1,58,3,1,8437.41,0
1314.5373441028512,0,0,0,1,0,347,0,1,609.26,1
363.5530493442129,0,0,0,1,0,317,1,0,927.08,0
1632.4122192455056,0,0,0,3,0,109,0,0,2859.56,0
8088.532806889592,1,1,1,8,1,8,2,1,4525.98,1
1167.9308267035035,0,0,0,2,0,40,1,0,1775.11,0
1554.0543383442953,0,0,0,4,0,230,1,0,935.56,0
671.7211786198736,0,0,0,3,0,340,0,0,906.11,0
1589.674501952666,0,0,0,3,0,223,0,0,1110.61,0
7704.919961724988,0,0,1,16,1,29,5,1,6695.28,1
1741.5726063303673,0,0,0,2,0,60,1,0,1747.1,0
1506.166107001256,1,0,0,1,0,48,1,0,2442.3,0
1620.9918477260635,0,0,0,2,0,78,0,1,1726.6,0
2479.099642834126,0,0,0,1,0,154,0,0,2078.78,0
10617.87769059655,1,0,0,7,1,52,4,1,7611.41,1
1164.7506109704543,0,0,0,1,0,157,1,0,587.05,0
1443.6526185224975,0,0,1,3,0,83,1,0,1550.53,0
1460.561214189669,1,0,0,2,0,306,0,0,2721.95,0
1457.1273780089175,0,0,1,2,0,292,0,0,1796.14,0
2480.042269134397,0,0,0,0,0,243,0,0,1508.81,0
896.0880536921878,0,0,0,2,0,321,0,0,1799.21,0
1406.8995487257491,0,0,0,2,0,71,1,0,1462.11,0
1076.808298742726,0,0,1,0,0,99,0,0,1849.68,0
2103.804253884632,0,0,0,1,0,311,0,0,864.79,1
1610.172006306228,0,0,0,1,0,357,1,0,2902.28,0
534.383523221111,0,0,0,3,0,273,0,0,578.05,1
1458.997388195726,0,0,0,1,0,163,0,0,1693.82,0
1097.764389506939,0,0,0,1,0,218,0,0,950.36,0
6773.924221078686,1,1,1,16,1,50,3,1,6288.55,0
1369.343658960845,0,0,0,3,0,137,0,0,2042.09,0
562.1586700021342,0,0,1,4,0,228,0,0,3000.16,0
10337.738508534352,1,1,1,8,1,19,5,1,4390.45,1
1490.890885314181,0,0,0,2,0,277,0,0,1118.9,0
881.8881436740351,0,0,0,2,0,103,1,0,1657.7,0
1559.4766553325337,0,0,0,2,0,339,1,0,642.71,1
1876.1013394335723,0,0,0,1,0,45,1,1,1909.44,0
1557.000247046046,0,0,0,2,0,82,1,1,770.42,1
703.0686625825733,1,0,0,0,0,36,0,0,2465.13,0
1027.9680216478866,0,0,0,8,0,359,0,0,729.35,0
